,State,Disaster Type,Start Year,End Year
3953,TX,Flood,1994,1994.0
3954,TX,Flood,1994,1994.0
3955,TX,Flood,1994,1994.0
3956,TX,Flood,1994,1994.0
3957,TX,Flood,1994,1994.0
3958,TX,Flood,1994,1994.0
3959,TX,Flood,1994,1994.0
3960,TX,Flood,1994,1994.0
3961,TX,Flood,1994,1994.0
3962,TX,Flood,1994,1994.0
3963,TX,Flood,1994,1994.0
3964,TX,Flood,1994,1994.0
3965,TX,Flood,1994,1994.0
3966,TX,Flood,1994,1994.0
3967,TX,Flood,1994,1994.0
3968,TX,Flood,1994,1994.0
3969,TX,Flood,1994,1994.0
3970,TX,Flood,1994,1994.0
3971,TX,Flood,1994,1994.0
3972,TX,Flood,1994,1994.0
3973,TX,Flood,1994,1994.0
3974,TX,Flood,1994,1994.0
3975,TX,Flood,1994,1994.0
3976,TX,Flood,1994,1994.0
3977,TX,Flood,1994,1994.0
3978,GA,Storm,1994,1994.0
3979,GA,Storm,1994,1994.0
3980,GA,Storm,1994,1994.0
3981,GA,Storm,1994,1994.0
3982,GA,Storm,1994,1994.0
3983,GA,Storm,1994,1994.0
3984,GA,Storm,1994,1994.0
3985,GA,Storm,1994,1994.0
3986,GA,Storm,1994,1994.0
3987,GA,Storm,1994,1994.0
3988,GA,Storm,1994,1994.0
3989,GA,Storm,1994,1994.0
3990,GA,Storm,1994,1994.0
3991,FL,Storm,1994,1994.0
3992,FL,Storm,1994,1994.0
3993,CA,Storm,1995,1995.0
3994,CA,Storm,1995,1995.0
3995,CA,Storm,1995,1995.0
3996,CA,Storm,1995,1995.0
3997,CA,Storm,1995,1995.0
3998,CA,Storm,1995,1995.0
3999,CA,Storm,1995,1995.0
4000,CA,Storm,1995,1995.0
4001,CA,Storm,1995,1995.0
4002,CA,Storm,1995,1995.0
4003,CA,Storm,1995,1995.0
4004,CA,Storm,1995,1995.0
4005,CA,Storm,1995,1995.0
4006,CA,Storm,1995,1995.0
4007,CA,Storm,1995,1995.0
4008,CA,Storm,1995,1995.0
4009,CA,Storm,1995,1995.0
4010,CA,Storm,1995,1995.0
4011,CA,Storm,1995,1995.0
4012,CA,Storm,1995,1995.0
4013,CA,Storm,1995,1995.0
4014,CA,Storm,1995,1995.0
4015,CA,Storm,1995,1995.0
4016,CA,Storm,1995,1995.0
4017,CA,Storm,1995,1995.0
4018,CA,Storm,1995,1995.0
4019,CA,Storm,1995,1995.0
4020,CA,Storm,1995,1995.0
4021,CA,Storm,1995,1995.0
4022,CA,Storm,1995,1995.0
4023,CA,Storm,1995,1995.0
4024,CA,Storm,1995,1995.0
4025,CA,Storm,1995,1995.0
4026,CA,Storm,1995,1995.0
4027,CA,Storm,1995,1995.0
4028,CA,Storm,1995,1995.0
4029,CA,Storm,1995,1995.0
4030,CA,Storm,1995,1995.0
4031,CA,Storm,1995,1995.0
4032,CA,Storm,1995,1995.0
4033,CA,Storm,1995,1995.0
4034,CA,Storm,1995,1995.0
4035,CA,Storm,1995,1995.0
4036,CA,Storm,1995,1995.0
4037,CA,Storm,1995,1995.0
4038,CA,Storm,1995,1995.0
4039,CA,Storm,1995,1995.0
4040,CA,Storm,1995,1995.0
4041,CA,Storm,1995,1995.0
4042,CA,Storm,1995,1995.0
4043,CA,Storm,1995,1995.0
4044,CA,Storm,1995,1995.0
4045,CA,Storm,1995,1995.0
4046,CA,Storm,1995,1995.0
4047,CA,Storm,1995,1995.0
4048,CA,Storm,1995,1995.0
4049,CA,Storm,1995,1995.0
4050,CA,Storm,1995,1995.0
4051,CA,Storm,1995,1995.0
4052,CA,Storm,1995,1995.0
4053,CA,Storm,1995,1995.0
4054,CA,Storm,1995,1995.0
4055,CA,Storm,1995,1995.0
4056,CA,Storm,1995,1995.0
4057,CA,Storm,1995,1995.0
4058,CA,Storm,1995,1995.0
4059,CA,Storm,1995,1995.0
4060,CA,Storm,1995,1995.0
4061,CA,Storm,1995,1995.0
4062,CA,Storm,1995,1995.0
4063,CA,Storm,1995,1995.0
4064,CA,Storm,1995,1995.0
4065,CA,Storm,1995,1995.0
4066,CA,Storm,1995,1995.0
4067,CA,Storm,1995,1995.0
4068,CA,Storm,1995,1995.0
4069,CA,Storm,1995,1995.0
4070,CA,Storm,1995,1995.0
4071,CA,Storm,1995,1995.0
4072,CA,Storm,1995,1995.0
4073,CA,Storm,1995,1995.0
4074,CA,Storm,1995,1995.0
4075,CA,Storm,1995,1995.0
4076,CA,Storm,1995,1995.0
4077,CA,Storm,1995,1995.0
4078,CA,Storm,1995,1995.0
4079,CA,Storm,1995,1995.0
4080,CA,Storm,1995,1995.0
4081,CA,Storm,1995,1995.0
4082,CA,Storm,1995,1995.0
4083,CA,Storm,1995,1995.0
4084,CA,Storm,1995,1995.0
4085,CA,Storm,1995,1995.0
4086,CA,Storm,1995,1995.0
4087,CA,Storm,1995,1995.0
4088,CA,Storm,1995,1995.0
4089,CA,Storm,1995,1995.0
4090,CA,Storm,1995,1995.0
4091,CA,Storm,1995,1995.0
4092,SD,Snow,1995,1995.0
4093,SD,Snow,1995,1995.0
4094,SD,Snow,1995,1995.0
4095,SD,Snow,1995,1995.0
4096,SD,Snow,1995,1995.0
4097,SD,Snow,1995,1995.0
4098,SD,Snow,1995,1995.0
4099,SD,Snow,1995,1995.0
4100,SD,Snow,1995,1995.0
4101,SD,Snow,1995,1995.0
4102,SD,Snow,1995,1995.0
4103,SD,Snow,1995,1995.0
4104,SD,Snow,1995,1995.0
4105,SD,Snow,1995,1995.0
4106,SD,Snow,1995,1995.0
4107,SD,Snow,1995,1995.0
4108,SD,Snow,1995,1995.0
4109,SD,Snow,1995,1995.0
4110,SD,Snow,1995,1995.0
4111,SD,Snow,1995,1995.0
4112,SD,Snow,1995,1995.0
4113,AL,Storm,1995,1995.0
4114,AL,Storm,1995,1995.0
4115,AL,Storm,1995,1995.0
4116,AL,Storm,1995,1995.0
4117,AL,Storm,1995,1995.0
4118,OK,Human Cause,1995,1995.0
4119,LA,Storm,1995,1995.0
4120,LA,Storm,1995,1995.0
4121,LA,Storm,1995,1995.0
4122,LA,Storm,1995,1995.0
4123,LA,Storm,1995,1995.0
4124,LA,Storm,1995,1995.0
4125,LA,Storm,1995,1995.0
4126,LA,Storm,1995,1995.0
4127,LA,Storm,1995,1995.0
4128,LA,Storm,1995,1995.0
4129,LA,Storm,1995,1995.0
4130,LA,Storm,1995,1995.0
4131,MS,Storm,1995,1995.0
4132,MS,Storm,1995,1995.0
4133,MS,Storm,1995,1995.0
4134,MS,Storm,1995,1995.0
4135,ND,Storm,1995,1995.0
4136,ND,Storm,1995,1995.0
4137,ND,Storm,1995,1995.0
4138,ND,Storm,1995,1995.0
4139,ND,Storm,1995,1995.0
4140,ND,Storm,1995,1995.0
4141,ND,Storm,1995,1995.0
4142,ND,Storm,1995,1995.0
4143,ND,Storm,1995,1995.0
4144,ND,Storm,1995,1995.0
4145,ND,Storm,1995,1995.0
4146,ND,Storm,1995,1995.0
4147,ND,Storm,1995,1995.0
4148,ND,Storm,1995,1995.0
4149,ND,Storm,1995,1995.0
4150,ND,Storm,1995,1995.0
4151,ND,Storm,1995,1995.0
4152,ND,Storm,1995,1995.0
4153,ND,Storm,1995,1995.0
4154,ND,Storm,1995,1995.0
4155,ND,Storm,1995,1995.0
4156,ND,Storm,1995,1995.0
4157,ND,Storm,1995,1995.0
4158,ND,Storm,1995,1995.0
4159,ND,Storm,1995,1995.0
4160,ND,Storm,1995,1995.0
4161,ND,Storm,1995,1995.0
4162,ND,Storm,1995,1995.0
4163,ND,Storm,1995,1995.0
4164,ND,Storm,1995,1995.0
4165,ND,Storm,1995,1995.0
4166,ND,Storm,1995,1995.0
4167,SD,Flood,1995,1995.0
4168,SD,Flood,1995,1995.0
4169,SD,Flood,1995,1995.0
4170,SD,Flood,1995,1995.0
4171,SD,Flood,1995,1995.0
4172,SD,Flood,1995,1995.0
4173,SD,Flood,1995,1995.0
4174,SD,Flood,1995,1995.0
4175,SD,Flood,1995,1995.0
4176,SD,Flood,1995,1995.0
4177,SD,Flood,1995,1995.0
4178,SD,Flood,1995,1995.0
4179,SD,Flood,1995,1995.0
4180,SD,Flood,1995,1995.0
4181,SD,Flood,1995,1995.0
4182,SD,Flood,1995,1995.0
4183,SD,Flood,1995,1995.0
4184,SD,Flood,1995,1995.0
4185,SD,Flood,1995,1995.0
4186,SD,Flood,1995,1995.0
4187,SD,Flood,1995,1995.0
4188,SD,Flood,1995,1995.0
4189,SD,Flood,1995,1995.0
4190,SD,Flood,1995,1995.0
4191,SD,Flood,1995,1995.0
4192,SD,Flood,1995,1995.0
4193,SD,Flood,1995,1995.0
4194,SD,Flood,1995,1995.0
4195,SD,Flood,1995,1995.0
4196,SD,Flood,1995,1995.0
4197,SD,Flood,1995,1995.0
4198,SD,Flood,1995,1995.0
4199,SD,Flood,1995,1995.0
4200,SD,Flood,1995,1995.0
4201,SD,Flood,1995,1995.0
4202,SD,Flood,1995,1995.0
4203,SD,Flood,1995,1995.0
4204,SD,Flood,1995,1995.0
4205,SD,Flood,1995,1995.0
4206,SD,Flood,1995,1995.0
4207,SD,Flood,1995,1995.0
4208,SD,Flood,1995,1995.0
4209,SD,Flood,1995,1995.0
4210,SD,Flood,1995,1995.0
4211,SD,Flood,1995,1995.0
4212,SD,Flood,1995,1995.0
4213,SD,Flood,1995,1995.0
4214,SD,Flood,1995,1995.0
4215,SD,Flood,1995,1995.0
4216,SD,Flood,1995,1995.0
4217,SD,Flood,1995,1995.0
4218,SD,Flood,1995,1995.0
4219,SD,Flood,1995,1995.0
4220,IL,Storm,1995,1995.0
4221,IL,Storm,1995,1995.0
4222,IL,Storm,1995,1995.0
4223,IL,Storm,1995,1995.0
4224,IL,Storm,1995,1995.0
4225,IL,Storm,1995,1995.0
4226,IL,Storm,1995,1995.0
4227,IL,Storm,1995,1995.0
4228,IL,Storm,1995,1995.0
4229,IL,Storm,1995,1995.0
4230,IL,Storm,1995,1995.0
4231,IL,Storm,1995,1995.0
4232,IL,Storm,1995,1995.0
4233,IL,Storm,1995,1995.0
4234,IL,Storm,1995,1995.0
4235,IL,Storm,1995,1995.0
4236,IL,Storm,1995,1995.0
4237,IL,Storm,1995,1995.0
4238,IL,Storm,1995,1995.0
4239,MO,Storm,1995,1995.0
4240,MO,Storm,1995,1995.0
4241,MO,Storm,1995,1995.0
4242,MO,Storm,1995,1995.0
4243,MO,Storm,1995,1995.0
4244,MO,Storm,1995,1995.0
4245,MO,Storm,1995,1995.0
4246,MO,Storm,1995,1995.0
4247,MO,Storm,1995,1995.0
4248,MO,Storm,1995,1995.0
4249,MO,Storm,1995,1995.0
4250,MO,Storm,1995,1995.0
4251,MO,Storm,1995,1995.0
4252,MO,Storm,1995,1995.0
4253,MO,Storm,1995,1995.0
4254,MO,Storm,1995,1995.0
4255,MO,Storm,1995,1995.0
4256,MO,Storm,1995,1995.0
4257,MO,Storm,1995,1995.0
4258,MO,Storm,1995,1995.0
4259,MO,Storm,1995,1995.0
4260,MO,Storm,1995,1995.0
4261,MO,Storm,1995,1995.0
4262,MO,Storm,1995,1995.0
4263,MO,Storm,1995,1995.0
4264,MO,Storm,1995,1995.0
4265,MO,Storm,1995,1995.0
4266,MO,Storm,1995,1995.0
4267,MO,Storm,1995,1995.0
4268,MO,Storm,1995,1995.0
4269,MO,Storm,1995,1995.0
4270,MO,Storm,1995,1995.0
4271,MO,Storm,1995,1995.0
4272,MO,Storm,1995,1995.0
4273,MO,Storm,1995,1995.0
4274,MO,Storm,1995,1995.0
4275,MO,Storm,1995,1995.0
4276,MO,Storm,1995,1995.0
4277,MO,Storm,1995,1995.0
4278,MO,Storm,1995,1995.0
4279,MO,Storm,1995,1995.0
4280,MO,Storm,1995,1995.0
4281,MO,Storm,1995,1995.0
4282,MO,Storm,1995,1995.0
4283,MO,Storm,1995,1995.0
4284,MO,Storm,1995,1995.0
4285,MO,Storm,1995,1995.0
4286,MO,Storm,1995,1995.0
4287,MO,Storm,1995,1995.0
4288,MO,Storm,1995,1995.0
4289,MO,Storm,1995,1995.0
4290,MO,Storm,1995,1995.0
4291,MO,Storm,1995,1995.0
4292,MO,Storm,1995,1995.0
4293,MO,Storm,1995,1995.0
4294,MO,Storm,1995,1995.0
4295,MO,Storm,1995,1995.0
4296,MO,Storm,1995,1995.0
4297,MO,Storm,1995,1995.0
4298,MO,Storm,1995,1995.0
4299,MO,Storm,1995,1995.0
4300,MO,Storm,1995,1995.0
4301,KY,Tornado,1995,1995.0
4302,KY,Tornado,1995,1995.0
4303,KY,Tornado,1995,1995.0
4304,KY,Tornado,1995,1995.0
4305,KY,Tornado,1995,1995.0
4306,KY,Tornado,1995,1995.0
4307,KY,Tornado,1995,1995.0
4308,KY,Tornado,1995,1995.0
4309,KY,Tornado,1995,1995.0
4310,KY,Tornado,1995,1995.0
4311,KY,Tornado,1995,1995.0
4312,KY,Tornado,1995,1995.0
4313,KY,Tornado,1995,1995.0
4314,KY,Tornado,1995,1995.0
4315,KY,Tornado,1995,1995.0
4316,KY,Tornado,1995,1995.0
4317,KY,Tornado,1995,1995.0
4318,KY,Tornado,1995,1995.0
4319,KY,Tornado,1995,1995.0
4320,KY,Tornado,1995,1995.0
4321,KY,Tornado,1995,1995.0
4322,KY,Tornado,1995,1995.0
4323,KY,Tornado,1995,1995.0
4324,KY,Tornado,1995,1995.0
4325,KY,Tornado,1995,1995.0
4326,KY,Tornado,1995,1995.0
4327,KY,Tornado,1995,1995.0
4328,KY,Tornado,1995,1995.0
4329,KY,Tornado,1995,1995.0
4330,KY,Tornado,1995,1995.0
4331,KY,Tornado,1995,1995.0
4332,KY,Tornado,1995,1995.0
4333,TX,Storm,1995,1995.0
4334,TN,Tornado,1995,1995.0
4335,TN,Tornado,1995,1995.0
4336,TN,Tornado,1995,1995.0
4337,TN,Tornado,1995,1995.0
4338,TN,Tornado,1995,1995.0
4339,OK,Tornado,1995,1995.0
4340,OK,Tornado,1995,1995.0
4341,OK,Tornado,1995,1995.0
4342,OK,Tornado,1995,1995.0
4343,OK,Tornado,1995,1995.0
4344,OK,Tornado,1995,1995.0
4345,OK,Tornado,1995,1995.0
4346,OK,Tornado,1995,1995.0
4347,OK,Tornado,1995,1995.0
4348,OK,Tornado,1995,1995.0
4349,OK,Tornado,1995,1995.0
4350,OK,Tornado,1995,1995.0
4351,OK,Tornado,1995,1995.0
4352,OK,Tornado,1995,1995.0
4353,OK,Tornado,1995,1995.0
4354,OK,Tornado,1995,1995.0
4355,OK,Tornado,1995,1995.0
4356,OK,Tornado,1995,1995.0
4357,OK,Tornado,1995,1995.0
4358,OK,Tornado,1995,1995.0
4359,OK,Tornado,1995,1995.0
4360,OK,Tornado,1995,1995.0
4361,OK,Tornado,1995,1995.0
4362,OK,Tornado,1995,1995.0
4363,OK,Tornado,1995,1995.0
4364,OK,Tornado,1995,1995.0
4365,OK,Tornado,1995,1995.0
4366,OK,Tornado,1995,1995.0
4367,OK,Tornado,1995,1995.0
4368,VA,Storm,1995,1995.0
4369,VA,Storm,1995,1995.0
4370,VA,Storm,1995,1995.0
4371,VA,Storm,1995,1995.0
4372,VA,Storm,1995,1995.0
4373,VA,Storm,1995,1995.0
4374,VA,Storm,1995,1995.0
4375,VA,Storm,1995,1995.0
4376,VA,Storm,1995,1995.0
4377,VA,Storm,1995,1995.0
4378,VA,Storm,1995,1995.0
4379,VA,Storm,1995,1995.0
4380,VA,Storm,1995,1995.0
4381,VA,Storm,1995,1995.0
4382,VA,Storm,1995,1995.0
4383,VA,Storm,1995,1995.0
4384,VA,Storm,1995,1995.0
4385,VA,Storm,1995,1995.0
4386,VA,Storm,1995,1995.0
4387,VA,Storm,1995,1995.0
4388,VA,Storm,1995,1995.0
4389,VA,Storm,1995,1995.0
4390,VA,Storm,1995,1995.0
4391,VA,Storm,1995,1995.0
4392,WV,Storm,1995,1995.0
4393,WV,Storm,1995,1995.0
4394,WV,Storm,1995,1995.0
4395,OR,Flood,1995,1995.0
4396,FL,Hurricane,1995,1995.0
4397,FL,Hurricane,1995,1995.0
4398,FL,Hurricane,1995,1995.0
4399,FL,Hurricane,1995,1995.0
4400,FL,Hurricane,1995,1995.0
4401,FL,Hurricane,1995,1995.0
4402,FL,Hurricane,1995,1995.0
4403,VT,Storm,1995,1995.0
4404,VT,Storm,1995,1995.0
4405,VT,Storm,1995,1995.0
4406,VT,Storm,1995,1995.0
4407,VT,Storm,1995,1995.0
4408,VT,Storm,1995,1995.0
4409,MN,Storm,1995,1995.0
4410,MN,Storm,1995,1995.0
4411,MN,Storm,1995,1995.0
4412,MN,Storm,1995,1995.0
4413,MN,Storm,1995,1995.0
4414,MN,Storm,1995,1995.0
4415,MN,Storm,1995,1995.0
4416,MN,Storm,1995,1995.0
4417,MN,Storm,1995,1995.0
4418,MN,Storm,1995,1995.0
4419,MN,Storm,1995,1995.0
4420,MN,Storm,1995,1995.0
4421,MN,Storm,1995,1995.0
4422,MN,Storm,1995,1995.0
4423,MN,Storm,1995,1995.0
4424,OH,Storm,1995,1995.0
4425,OH,Storm,1995,1995.0
4426,OH,Storm,1995,1995.0
4427,OH,Storm,1995,1995.0
4428,OH,Storm,1995,1995.0
4429,OH,Storm,1995,1995.0
4430,OH,Storm,1995,1995.0
4431,OH,Storm,1995,1995.0
4432,OH,Storm,1995,1995.0
4433,OH,Storm,1995,1995.0
4434,OH,Storm,1995,1995.0
4435,OK,Storm,1995,1995.0
4436,OK,Storm,1995,1995.0
4437,OK,Storm,1995,1995.0
4438,OK,Storm,1995,1995.0
4439,OK,Storm,1995,1995.0
4440,OK,Storm,1995,1995.0
4441,OK,Storm,1995,1995.0
4442,OK,Storm,1995,1995.0
4443,OK,Storm,1995,1995.0
4444,OK,Storm,1995,1995.0
4445,OK,Storm,1995,1995.0
4446,OK,Storm,1995,1995.0
4447,OK,Storm,1995,1995.0
4448,OK,Storm,1995,1995.0
4449,OK,Storm,1995,1995.0
4450,OK,Storm,1995,1995.0
4451,OK,Storm,1995,1995.0
4452,VI,Hurricane,1995,1995.0
4453,VI,Hurricane,1995,1995.0
4454,VI,Hurricane,1995,1995.0
4455,PR,Hurricane,1995,1995.0
4456,PR,Hurricane,1995,1995.0
4457,PR,Hurricane,1995,1995.0
4458,PR,Hurricane,1995,1995.0
4459,PR,Hurricane,1995,1995.0
4460,PR,Hurricane,1995,1995.0
4461,PR,Hurricane,1995,1995.0
4462,PR,Hurricane,1995,1995.0
4463,PR,Hurricane,1995,1995.0
4464,PR,Hurricane,1995,1995.0
4465,PR,Hurricane,1995,1995.0
4466,PR,Hurricane,1995,1995.0
4467,PR,Hurricane,1995,1995.0
4468,PR,Hurricane,1995,1995.0
4469,FL,Hurricane,1995,1995.0
4470,FL,Hurricane,1995,1995.0
4471,FL,Hurricane,1995,1995.0
4472,FL,Hurricane,1995,1995.0
4473,FL,Hurricane,1995,1995.0
4474,FL,Hurricane,1995,1995.0
4475,FL,Hurricane,1995,1995.0
4476,FL,Hurricane,1995,1995.0
4477,FL,Hurricane,1995,1995.0
4478,FL,Hurricane,1995,1995.0
4479,FL,Hurricane,1995,1995.0
4480,FL,Hurricane,1995,1995.0
4481,FL,Hurricane,1995,1995.0
4482,FL,Hurricane,1995,1995.0
4483,FL,Hurricane,1995,1995.0
4484,AL,Hurricane,1995,1995.0
4485,AL,Hurricane,1995,1995.0
4486,AL,Hurricane,1995,1995.0
4487,AL,Hurricane,1995,1995.0
4488,AL,Hurricane,1995,1995.0
4489,AL,Hurricane,1995,1995.0
4490,AL,Hurricane,1995,1995.0
4491,AL,Hurricane,1995,1995.0
4492,AL,Hurricane,1995,1995.0
4493,AL,Hurricane,1995,1995.0
4494,AL,Hurricane,1995,1995.0
4495,AL,Hurricane,1995,1995.0
4496,AL,Hurricane,1995,1995.0
4497,AL,Hurricane,1995,1995.0
4498,AL,Hurricane,1995,1995.0
4499,AL,Hurricane,1995,1995.0
4500,AL,Hurricane,1995,1995.0
4501,AL,Hurricane,1995,1995.0
4502,AL,Hurricane,1995,1995.0
4503,AL,Hurricane,1995,1995.0
4504,AL,Hurricane,1995,1995.0
4505,AL,Hurricane,1995,1995.0
4506,AL,Hurricane,1995,1995.0
4507,AL,Hurricane,1995,1995.0
4508,AL,Hurricane,1995,1995.0
4509,AL,Hurricane,1995,1995.0
4510,AL,Hurricane,1995,1995.0
4511,AL,Hurricane,1995,1995.0
4512,AL,Hurricane,1995,1995.0
4513,AL,Hurricane,1995,1995.0
4514,AL,Hurricane,1995,1995.0
4515,AL,Hurricane,1995,1995.0
4516,AL,Hurricane,1995,1995.0
4517,AL,Hurricane,1995,1995.0
4518,AL,Hurricane,1995,1995.0
4519,AL,Hurricane,1995,1995.0
4520,AL,Hurricane,1995,1995.0
4521,AL,Hurricane,1995,1995.0
4522,GA,Hurricane,1995,1995.0
4523,GA,Hurricane,1995,1995.0
4524,GA,Hurricane,1995,1995.0
4525,GA,Hurricane,1995,1995.0
4526,GA,Hurricane,1995,1995.0
4527,GA,Hurricane,1995,1995.0
4528,GA,Hurricane,1995,1995.0
4529,GA,Hurricane,1995,1995.0
4530,GA,Hurricane,1995,1995.0
4531,GA,Hurricane,1995,1995.0
4532,GA,Hurricane,1995,1995.0
4533,GA,Hurricane,1995,1995.0
4534,GA,Hurricane,1995,1995.0
4535,GA,Hurricane,1995,1995.0
4536,GA,Hurricane,1995,1995.0
4537,GA,Hurricane,1995,1995.0
4538,GA,Hurricane,1995,1995.0
4539,GA,Hurricane,1995,1995.0
4540,GA,Hurricane,1995,1995.0
4541,GA,Hurricane,1995,1995.0
4542,GA,Hurricane,1995,1995.0
4543,GA,Hurricane,1995,1995.0
4544,GA,Hurricane,1995,1995.0
4545,GA,Hurricane,1995,1995.0
4546,GA,Hurricane,1995,1995.0
4547,GA,Hurricane,1995,1995.0
4548,GA,Hurricane,1995,1995.0
4549,GA,Hurricane,1995,1995.0
4550,GA,Hurricane,1995,1995.0
4551,GA,Hurricane,1995,1995.0
4552,GA,Hurricane,1995,1995.0
4553,GA,Hurricane,1995,1995.0
4554,GA,Hurricane,1995,1995.0
4555,GA,Hurricane,1995,1995.0
4556,GA,Hurricane,1995,1995.0
4557,GA,Hurricane,1995,1995.0
4558,GA,Hurricane,1995,1995.0
4559,GA,Hurricane,1995,1995.0
4560,GA,Hurricane,1995,1995.0
4561,GA,Hurricane,1995,1995.0
4562,GA,Hurricane,1995,1995.0
4563,GA,Hurricane,1995,1995.0
4564,GA,Hurricane,1995,1995.0
4565,GA,Hurricane,1995,1995.0
4566,GA,Hurricane,1995,1995.0
4567,GA,Hurricane,1995,1995.0
4568,GA,Hurricane,1995,1995.0
4569,GA,Hurricane,1995,1995.0
4570,GA,Hurricane,1995,1995.0
4571,GA,Hurricane,1995,1995.0
4572,AK,Flood,1995,1995.0
4573,AK,Flood,1995,1995.0
4574,AK,Flood,1995,1995.0
4575,AK,Flood,1995,1995.0
4576,NC,Flood,1995,1995.0
4577,NC,Flood,1995,1995.0
4578,NC,Flood,1995,1995.0
4579,NC,Flood,1995,1995.0
4580,NC,Flood,1995,1995.0
4581,NC,Flood,1995,1995.0
4582,NC,Flood,1995,1995.0
4583,NC,Flood,1995,1995.0
4584,NC,Flood,1995,1995.0
4585,NC,Flood,1995,1995.0
4586,NC,Flood,1995,1995.0
4587,NC,Flood,1995,1995.0
4588,NC,Flood,1995,1995.0
4589,NC,Flood,1995,1995.0
4590,NC,Flood,1995,1995.0
4591,FL,Flood,1995,1995.0
4592,FL,Flood,1995,1995.0
4593,FL,Flood,1995,1995.0
4594,GA,Storm,1995,1995.0
4595,NH,Flood,1995,1995.0
4596,NH,Flood,1995,1995.0
4597,NH,Flood,1995,1995.0
4598,NH,Flood,1995,1995.0
4599,NH,Flood,1995,1995.0
4600,NH,Flood,1995,1995.0
4601,WA,Storm,1995,1995.0
4602,WA,Storm,1995,1995.0
4603,WA,Storm,1995,1995.0
4604,WA,Storm,1995,1995.0
4605,WA,Storm,1995,1995.0
4606,WA,Storm,1995,1995.0
4607,WA,Storm,1995,1995.0
4608,WA,Storm,1995,1995.0
4609,WA,Storm,1995,1995.0
4610,WA,Storm,1995,1995.0
4611,WA,Storm,1995,1995.0
4612,WA,Storm,1995,1995.0
4613,WA,Storm,1995,1995.0
4614,WA,Storm,1995,1995.0
4615,WA,Storm,1995,1995.0
4616,WA,Storm,1995,1995.0
4617,WA,Storm,1995,1995.0
4618,WA,Storm,1995,1995.0
4619,WA,Storm,1995,1995.0
4620,SD,Snow,1995,1995.0
4621,SD,Snow,1995,1995.0
4622,SD,Snow,1995,1995.0
4623,SD,Snow,1995,1995.0
4624,SD,Snow,1995,1995.0
4625,SD,Snow,1995,1995.0
4626,SD,Snow,1995,1995.0
4627,SD,Snow,1995,1995.0
4628,SD,Snow,1995,1995.0
4629,SD,Snow,1995,1995.0
4630,SD,Snow,1995,1995.0
4631,SD,Snow,1995,1995.0
4632,SD,Snow,1995,1995.0
4633,SD,Snow,1995,1995.0
4634,SD,Snow,1995,1995.0
4635,SD,Snow,1995,1995.0
4636,SD,Snow,1995,1995.0
4637,SD,Snow,1995,1995.0
4638,SD,Snow,1995,1995.0
4639,SD,Snow,1995,1995.0
4640,SD,Snow,1995,1995.0
4641,SD,Snow,1995,1995.0
4642,SD,Snow,1995,1995.0
4643,SD,Snow,1995,1995.0
4644,SD,Snow,1995,1995.0
4645,SD,Snow,1995,1995.0
4646,MN,Snow,1995,1995.0
4647,MN,Snow,1995,1995.0
4648,MN,Snow,1995,1995.0
4649,MN,Snow,1995,1995.0
4650,DC,Storm,1996,1996.0
4651,MD,Snow,1996,1996.0
4652,MD,Snow,1996,1996.0
4653,MD,Snow,1996,1996.0
4654,MD,Snow,1996,1996.0
4655,MD,Snow,1996,1996.0
4656,MD,Snow,1996,1996.0
4657,MD,Snow,1996,1996.0
4658,MD,Snow,1996,1996.0
4659,MD,Snow,1996,1996.0
4660,MD,Snow,1996,1996.0
4661,MD,Snow,1996,1996.0
4662,MD,Snow,1996,1996.0
4663,MD,Snow,1996,1996.0
4664,MD,Snow,1996,1996.0
4665,MD,Snow,1996,1996.0
4666,MD,Snow,1996,1996.0
4667,MD,Snow,1996,1996.0
4668,MD,Snow,1996,1996.0
4669,MD,Snow,1996,1996.0
4670,MD,Snow,1996,1996.0
4671,MD,Snow,1996,1996.0
4672,MD,Snow,1996,1996.0
4673,MD,Snow,1996,1996.0
4674,MD,Snow,1996,1996.0
4675,DE,Snow,1996,1996.0
4676,DE,Snow,1996,1996.0
4677,DE,Snow,1996,1996.0
4678,NY,Snow,1996,1996.0
4679,NY,Snow,1996,1996.0
4680,NY,Snow,1996,1996.0
4681,NY,Snow,1996,1996.0
4682,NY,Snow,1996,1996.0
4683,NY,Snow,1996,1996.0
4684,NY,Snow,1996,1996.0
4685,NY,Snow,1996,1996.0
4686,NY,Snow,1996,1996.0
4687,NY,Snow,1996,1996.0
4688,NY,Snow,1996,1996.0
4689,NY,Snow,1996,1996.0
4690,NY,Snow,1996,1996.0
4691,NY,Snow,1996,1996.0
4692,NY,Snow,1996,1996.0
4693,NY,Snow,1996,1996.0
4694,NY,Snow,1996,1996.0
4695,NY,Snow,1996,1996.0
4696,NY,Snow,1996,1996.0
4697,WV,Snow,1996,1996.0
4698,WV,Snow,1996,1996.0
4699,WV,Snow,1996,1996.0
4700,WV,Snow,1996,1996.0
4701,WV,Snow,1996,1996.0
4702,WV,Snow,1996,1996.0
4703,WV,Snow,1996,1996.0
4704,WV,Snow,1996,1996.0
4705,WV,Snow,1996,1996.0
4706,WV,Snow,1996,1996.0
4707,WV,Snow,1996,1996.0
4708,WV,Snow,1996,1996.0
4709,WV,Snow,1996,1996.0
4710,WV,Snow,1996,1996.0
